State_Name,District_Name,Season,Crop,Area,Production,Temperature,Rainfall
Karnataka,BAGALKOT,Whole Year ,Coriander,43,4,33.5681764906198,97.6799338026158
Karnataka,BAGALKOT,Whole Year ,Dry chillies,619,816,34.6316924410946,114.449370087695
Karnataka,BAGALKOT,Whole Year ,Garlic,30,25,32.2453801467189,86.4688848393198
Karnataka,BAGALKOT,Whole Year ,Turmeric,305,1872,34.6087867358254,124.22396951919
Karnataka,BAGALKOT,Kharif     ,Arhar/Tur,5126,3589,31.7340585127785,68.1740543265301
Karnataka,BAGALKOT,Kharif     ,Bajra,41122,29929,33.2056255157119,111.771788124873
Karnataka,BAGALKOT,Kharif     ,Castor seed,48,37,33.9388345784831,98.2858450241121
Karnataka,BAGALKOT,Kharif     ,Cotton(lint),11979,18434,30.128203735251,139.465983044232
Karnataka,BAGALKOT,Kharif     ,Groundnut,13284,7326,30.439515296705,72.7258384071118
Karnataka,BAGALKOT,Kharif     ,Horse-gram,2555,607,30.2197242691693,119.50710556924
Karnataka,BAGALKOT,Kharif     ,Jowar,11598,21354,34.4414244008813,77.4811092618576
Karnataka,BAGALKOT,Kharif     ,Maize,30462,101371,34.6653079718038,111.944847081775
Karnataka,BAGALKOT,Kharif     ,Mesta,9,17,32.7346978016977,117.505239801832
Karnataka,BAGALKOT,Kharif     ,Moong(Green Gram),18730,6423,31.0834733003479,91.4925593769859
Karnataka,BAGALKOT,Kharif     ,Niger seed,347,53,33.1468177186667,133.685984088501
Karnataka,BAGALKOT,Kharif     ,Other Kharif pulses,21091,3696,31.5598784111347,89.0944194675177
Karnataka,BAGALKOT,Kharif     ,Rice,128,202,30.2148635173717,81.5503229996074
Karnataka,BAGALKOT,Kharif     ,Sesamum,1354,607,30.9537778948326,115.241245435374
Karnataka,BAGALKOT,Kharif     ,Small millets,540,190,32.1951209491107,125.532962900012
Karnataka,BAGALKOT,Kharif     ,Soyabean,5098,4262,33.1790103328365,82.3211281984861
Karnataka,BAGALKOT,Kharif     ,Sunflower,26250,14837,30.8359801608222,117.275369571819
Karnataka,BAGALKOT,Rabi       ,Gram,18807,12599,33.1640061685266,99.6572951506025
Karnataka,BAGALKOT,Rabi       ,Groundnut,15530,20537,33.0126688601479,91.0989179720867
Karnataka,BAGALKOT,Rabi       ,Horse-gram,3584,538,34.7461874840656,60.7041869500429
Karnataka,BAGALKOT,Rabi       ,Jowar,160974,147679,30.7420246002129,96.0570307904987
Karnataka,BAGALKOT,Rabi       ,Linseed,5667,1647,34.3609350662122,79.0678164034774
Karnataka,BAGALKOT,Rabi       ,Maize,15401,41391,30.124821785168,137.056518028736
Karnataka,BAGALKOT,Rabi       ,Other  Rabi pulses,1598,202,30.822346209507,91.3809961712409
Karnataka,BAGALKOT,Rabi       ,Rapeseed &Mustard,74,11,32.8596625297469,137.675345315988
Karnataka,BAGALKOT,Rabi       ,Safflower,3926,2828,33.9147769203211,122.697644211049
Karnataka,BAGALKOT,Rabi       ,Sunflower,24177,15169,32.2477434673923,135.172345916548
Karnataka,BAGALKOT,Rabi       ,Wheat,21584,29875,33.4549681128596,68.5068506581026
Karnataka,BAGALKOT,Summer     ,Maize,416,760,32.1939490333185,65.1883229252855
Karnataka,BAGALKOT,Summer     ,Sunflower,1527,1065,30.5797383458306,78.3149568406667
Karnataka,BAGALKOT,Whole Year ,Banana,954,23628,32.6897904341318,88.6244363963195
Karnataka,BAGALKOT,Whole Year ,Coconut ,1283,6130,33.2006231190638,105.654614746025
Karnataka,BAGALKOT,Whole Year ,Coriander,31,3,30.9963677208862,134.784431251414
Karnataka,BAGALKOT,Whole Year ,Dry chillies,579,595,34.4656955891907,102.424905682547
Karnataka,BAGALKOT,Whole Year ,Garlic,30,25,34.4774322070827,108.345916915765
Karnataka,BAGALKOT,Whole Year ,Onion,3614,52778,30.7667193994314,69.847070819197
Karnataka,BAGALKOT,Whole Year ,Sugarcane,53888,6143232,31.6028897991876,134.222424438741
Karnataka,BAGALKOT,Whole Year ,Sweet potato,51,162,30.1648713287816,98.1545523270393
Karnataka,BAGALKOT,Whole Year ,Turmeric,310,1684,30.5686219119394,130.22970359545
Karnataka,BAGALKOT,Kharif     ,Arhar/Tur,4984,3693,30.3827198060189,74.2844513836979
Karnataka,BAGALKOT,Kharif     ,Bajra,41232,41300,31.9481865321165,118.854871648097
Karnataka,BAGALKOT,Kharif     ,Castor seed,52,67,31.515355883519,72.2953749662953
Karnataka,BAGALKOT,Kharif     ,Cotton(lint),15767,23002,34.7697062417329,120.212732623381
Karnataka,BAGALKOT,Kharif     ,Groundnut,14487,9664,32.1067573938302,68.3563630116071
Karnataka,BAGALKOT,Kharif     ,Horse-gram,2359,2902,32.4350981338497,61.2768692153685
Karnataka,BAGALKOT,Kharif     ,Jowar,11375,22359,33.9197543063014,115.61903105481
Karnataka,BAGALKOT,Kharif     ,Maize,31263,99110,31.5498969288426,80.9610435974228
Karnataka,BAGALKOT,Kharif     ,Mesta,9,17,34.5273770483973,79.0336382992178
Karnataka,BAGALKOT,Kharif     ,Moong(Green Gram),23658,10069,34.8210926597987,65.900409018132
Karnataka,BAGALKOT,Kharif     ,Niger seed,435,66,33.4724764941429,128.834678881996
Karnataka,BAGALKOT,Kharif     ,Other Kharif pulses,2961,1001,32.6478186814691,77.0886070879848
Karnataka,BAGALKOT,Kharif     ,Rice,171,311,34.2991123230427,84.8204969486269
Karnataka,BAGALKOT,Kharif     ,Sesamum,1981,969,32.4718867795244,115.980218531559
Karnataka,BAGALKOT,Kharif     ,Small millets,1142,723,33.8228049440828,77.1476091856946
Karnataka,BAGALKOT,Kharif     ,Soyabean,4743,4749,32.0301548652421,96.5101498822938
Karnataka,BAGALKOT,Kharif     ,Sunflower,25378,16262,33.0151338346803,123.669346399528
Karnataka,BAGALKOT,Rabi       ,Gram,16454,9834,32.3509046557245,111.32408184263
Karnataka,BAGALKOT,Rabi       ,Groundnut,11875,17305,30.2643890423384,107.609216283916
Karnataka,BAGALKOT,Rabi       ,Horse-gram,1530,490,30.2590200456928,112.577357043647
Karnataka,BAGALKOT,Rabi       ,Jowar,132473,94603,31.0989386427912,72.6366996980823
Karnataka,BAGALKOT,Rabi       ,Linseed,4647,1377,31.9719329946609,109.682176795248
Karnataka,BAGALKOT,Rabi       ,Maize,17492,47659,33.3585070232764,117.958907945538
Karnataka,BAGALKOT,Rabi       ,Other  Rabi pulses,677,90,32.1960494497782,88.7372681379172
Karnataka,BAGALKOT,Rabi       ,Rapeseed &Mustard,74,11,32.0090411352015,96.1580225536968
Karnataka,BAGALKOT,Rabi       ,Safflower,3296,3023,31.3924833797832,116.528366034973
Karnataka,BAGALKOT,Rabi       ,Sunflower,36375,20518,32.1719692605948,134.658475051322
Karnataka,BAGALKOT,Rabi       ,Wheat,23969,37181,31.8163795691953,62.6859380124803
Karnataka,BAGALKOT,Summer     ,Maize,3129,8799,30.5339963618978,62.4152241280338
Karnataka,BAGALKOT,Summer     ,Sunflower,2901,2163,33.1519414817802,104.581710147807
Karnataka,BAGALKOT,Whole Year ,Arecanut,4,6,31.9034270900077,109.851449087693
Karnataka,BAGALKOT,Whole Year ,Banana,872,14647,30.0910784397486,82.2161382115949
Karnataka,BAGALKOT,Whole Year ,Coconut ,1312,6268,33.4843608838237,101.869675657216
Karnataka,BAGALKOT,Whole Year ,Coriander,34,3,31.7084844635586,100.830075042516
Karnataka,BAGALKOT,Whole Year ,Dry chillies,756,654,34.6105975668436,107.753340184631
Karnataka,BAGALKOT,Whole Year ,Garlic,27,22,34.2480050328299,131.651866136038
Karnataka,BAGALKOT,Whole Year ,Onion,3819,33520,33.4827010597761,136.122664435795
Karnataka,BAGALKOT,Whole Year ,Sannhamp,35,9,34.1544802415079,64.6830988499995
Karnataka,BAGALKOT,Whole Year ,Sugarcane,62050,7014752,32.5320633623125,60.2671490796532
Karnataka,BAGALKOT,Whole Year ,Sweet potato,51,162,34.5906064006478,100.627115490061
Karnataka,BAGALKOT,Whole Year ,Turmeric,301,1476,30.3524318291695,125.016960349171
Karnataka,BAGALKOT,Kharif     ,Arhar/Tur,1502,925,33.9868520523857,101.67529954614
Karnataka,BAGALKOT,Kharif     ,Bajra,15169,11519,33.828252340627,81.37417670837
Karnataka,BAGALKOT,Kharif     ,Castor seed,19,14,34.7078744204966,74.8445716534845
Karnataka,BAGALKOT,Kharif     ,Cotton(lint),14104,22539,32.8487061133722,85.3500307410373
Karnataka,BAGALKOT,Kharif     ,Groundnut,14509,17691,32.7287772292571,129.50208663696
Karnataka,BAGALKOT,Kharif     ,Horse-gram,1370,1606,32.2463018964618,92.4227774963767
Karnataka,BAGALKOT,Kharif     ,Jowar,6786,12064,33.2603662876087,134.373631867201
Karnataka,BAGALKOT,Kharif     ,Maize,21340,66431,33.7032617823461,89.0388730794748
Karnataka,BAGALKOT,Kharif     ,Mesta,5,10,33.6724104973656,79.4387112044354
Karnataka,BAGALKOT,Kharif     ,Moong(Green Gram),2301,501,34.5325413717731,127.38335573752
Karnataka,BAGALKOT,Kharif     ,Niger seed,164,25,30.5242789491369,63.530118857401
Karnataka,BAGALKOT,Kharif     ,Other Kharif pulses,450,151,32.1181407866809,64.920023401482
Karnataka,BAGALKOT,Kharif     ,Rice,171,411,32.6167803170664,129.509311669858
Karnataka,BAGALKOT,Kharif     ,Sesamum,897,581,31.3420103563326,121.91890488889
Karnataka,BAGALKOT,Kharif     ,Small millets,43,16,33.3515887831691,60.4460355826761
Karnataka,BAGALKOT,Kharif     ,Soyabean,410,303,31.4792306852711,114.357108523687
Karnataka,BAGALKOT,Kharif     ,Sunflower,8560,6843,31.2661897428954,83.6082130911779
Karnataka,BAGALKOT,Rabi       ,Gram,25681,17984,30.2477828332334,109.206092220081
Karnataka,BAGALKOT,Rabi       ,Horse-gram,9429,5554,30.4449140316446,76.1099635102111
Karnataka,BAGALKOT,Rabi       ,Jowar,170489,125015,31.9838339118249,113.234723315862
Karnataka,BAGALKOT,Rabi       ,Linseed,6261,2641,34.5200960814301,137.714038174067
Karnataka,BAGALKOT,Rabi       ,Maize,15597,43755,34.1760419214089,129.095016342843
Karnataka,BAGALKOT,Rabi       ,Other  Rabi pulses,660,88,31.4726684513671,131.937950028092
Karnataka,BAGALKOT,Rabi       ,Rapeseed &Mustard,74,11,32.706096781815,100.783354146588
Karnataka,BAGALKOT,Rabi       ,Safflower,4793,2817,31.512135998698,138.84359959486
Karnataka,BAGALKOT,Rabi       ,Sunflower,48590,24663,30.2115049958722,60.4139135592649
Karnataka,BAGALKOT,Rabi       ,Wheat,25855,34969,34.1504484354869,92.1372409053466
Karnataka,BAGALKOT,Summer     ,Maize,1396,4066,34.9740438582315,62.8180459707086
Karnataka,BAGALKOT,Summer     ,Rice,13,19,32.8064617719051,87.4270163354061
Karnataka,BAGALKOT,Summer     ,Sunflower,3442,3365,33.0720953045115,105.223817444691
Karnataka,BAGALKOT,Whole Year ,Arecanut,4,6,33.2522701235144,101.903443793278
Karnataka,BAGALKOT,Whole Year ,Coconut ,1142,5456,32.3311967489615,94.9271523847541
Karnataka,BAGALKOT,Whole Year ,Coriander,30,3,32.5179905485171,73.3963736364144
Karnataka,BAGALKOT,Whole Year ,Dry chillies,704,608,34.2085853927323,120.449785082706
Karnataka,BAGALKOT,Whole Year ,Onion,6247,64311,33.0916391262067,109.337773483558
Karnataka,BAGALKOT,Whole Year ,Sannhamp,22,5,32.052202770033,138.308732267075
Karnataka,BAGALKOT,Whole Year ,Sugarcane,60450,5570468,30.1863692992335,128.507383910126
Karnataka,BAGALKOT,Whole Year ,Turmeric,311,1553,31.1393233298183,108.826861057623
Karnataka,BAGALKOT,Kharif     ,Arhar/Tur,2749,1113,31.4419395002634,102.10898638752
Karnataka,BAGALKOT,Kharif     ,Bajra,24007,7171,30.7077574999323,83.9670219328178
Karnataka,BAGALKOT,Kharif     ,Castor seed,10,9,34.3973397008137,132.518366536246
Karnataka,BAGALKOT,Kharif     ,Cotton(lint),3511,5149,33.2085513773394,112.165975862221
Karnataka,BAGALKOT,Kharif     ,Groundnut,5720,1920,34.9428298009892,106.302507083468
Karnataka,BAGALKOT,Kharif     ,Horse-gram,2660,2075,32.4825781065697,84.4710708652788
Karnataka,BAGALKOT,Kharif     ,Jowar,5551,9005,34.0474814442097,92.4182392918547
Karnataka,BAGALKOT,Kharif     ,Maize,20026,60945,33.115153006072,126.209641896703
Karnataka,BAGALKOT,Kharif     ,Mesta,7,13,34.3493624542256,84.4046007153589
Karnataka,BAGALKOT,Kharif     ,Moong(Green Gram),16545,330,33.6451703248651,101.613096679005
Karnataka,BAGALKOT,Kharif     ,Niger seed,122,18,34.9733481416417,83.8403864819185
Karnataka,BAGALKOT,Kharif     ,Other Kharif pulses,9360,1646,34.3543494793946,68.4661323410613
Karnataka,BAGALKOT,Kharif     ,Rice,112,230,30.0846447202108,91.2232502250055
Karnataka,BAGALKOT,Kharif     ,Sesamum,1225,796,33.6569540769926,68.540178986392
Karnataka,BAGALKOT,Kharif     ,Small millets,271,67,30.2664062230071,98.536546090277
Karnataka,BAGALKOT,Kharif     ,Soyabean,1349,728,34.3550448455743,82.8336296656247
Karnataka,BAGALKOT,Kharif     ,Sunflower,22376,11438,32.6345796318805,107.931689165517
Karnataka,BAGALKOT,Rabi       ,Gram,26669,17905,33.2582952893009,130.306091809251
Karnataka,BAGALKOT,Rabi       ,Groundnut,10177,12994,31.7805644070684,94.726015411952
Karnataka,BAGALKOT,Rabi       ,Horse-gram,4254,1689,33.2812874620504,111.50056668825
Karnataka,BAGALKOT,Rabi       ,Jowar,157259,98880,34.5513093447199,130.901359764603
Karnataka,BAGALKOT,Rabi       ,Linseed,4997,2207,33.0352385104716,135.284684913998
Karnataka,BAGALKOT,Rabi       ,Maize,9197,31585,33.0418749125772,81.0754711975054
Karnataka,BAGALKOT,Rabi       ,Other  Rabi pulses,176,21,32.3043852700629,96.3865042003771
Karnataka,BAGALKOT,Rabi       ,Rapeseed &Mustard,80,12,30.6423357351782,118.133356901382
Karnataka,BAGALKOT,Rabi       ,Safflower,3916,2703,31.6519912720313,138.920764717953
Karnataka,BAGALKOT,Rabi       ,Sunflower,55498,31053,33.4157200933936,68.2736929152798
Karnataka,BAGALKOT,Rabi       ,Wheat,23327,32386,33.1024404005386,122.73217914224
Karnataka,BAGALKOT,Summer     ,Jowar,2,2,34.7391928242844,61.8953347024264
Karnataka,BAGALKOT,Summer     ,Maize,1233,4217,30.3848276101949,104.065777986326
Karnataka,BAGALKOT,Summer     ,Rice,15,16,32.7788023645475,130.517090705809
Karnataka,BAGALKOT,Summer     ,Sunflower,3207,2809,30.2172039263456,109.841104757469
Karnataka,BAGALKOT,Whole Year ,Arcanut (Processed),6,8,30.7892064635617,138.076108712255
Karnataka,BAGALKOT,Whole Year ,Atcanut (Raw),6,40,32.2365293086592,84.9667748680727
Karnataka,BAGALKOT,Whole Year ,Banana,466,7118,30.6470955409219,108.488105956579
Karnataka,BAGALKOT,Whole Year ,Brinjal,215,1010,34.9012809130133,65.3608852264846
Karnataka,BAGALKOT,Whole Year ,Citrus Fruit,350,3155,32.8106964805188,65.1466789294841
Karnataka,BAGALKOT,Whole Year ,Coconut ,877,4190,30.8669098235823,128.660374299777
Karnataka,BAGALKOT,Whole Year ,Coriander,30,3,30.4921226181304,130.192944554191
Karnataka,BAGALKOT,Whole Year ,Dry chillies,543,292,31.1563843072291,69.4260916880858
Karnataka,BAGALKOT,Whole Year ,Garlic,18,15,31.5454394129444,97.7998649044428
Karnataka,BAGALKOT,Whole Year ,Grapes,608,16383,32.7685168601499,102.626354462147
Karnataka,BAGALKOT,Whole Year ,Mango,287,920,32.8067106992953,116.644108718411
Karnataka,BAGALKOT,Whole Year ,Onion,3329,30605,34.6758009969899,64.0326635176392
Karnataka,BAGALKOT,Whole Year ,Other Fresh Fruits,452,955,32.9104360025168,97.7717748744813
Karnataka,BAGALKOT,Whole Year ,Papaya,43,117,31.2132472571016,131.656648905868
Karnataka,BAGALKOT,Whole Year ,Pome Fruit,48,168,33.5566408684376,82.4653059110198
Karnataka,BAGALKOT,Whole Year ,Sannhamp,22,5,30.3547782509948,121.556808050153
Karnataka,BAGALKOT,Whole Year ,Sugarcane,58694,5241374,31.3079305822747,105.368568050994
Karnataka,BAGALKOT,Whole Year ,Sweet potato,20,63,30.0265569170067,99.1904785761588
Karnataka,BAGALKOT,Whole Year ,Tomato,114,639,31.7174963156501,80.713952300305
Karnataka,BAGALKOT,Whole Year ,Turmeric,356,1991,31.7918964258376,102.029949306052
Karnataka,BAGALKOT,Kharif     ,Arhar/Tur,736,40,31.0499189994414,63.4767926678706
Karnataka,BAGALKOT,Kharif     ,Bajra,15454,8153,30.1254955411715,111.585865870953
Karnataka,BAGALKOT,Kharif     ,Castor seed,1,1,32.7545997390418,101.181749450318
Karnataka,BAGALKOT,Kharif     ,Cotton(lint),3226,6374,32.6648478495574,128.249584023899
Karnataka,BAGALKOT,Kharif     ,Groundnut,2649,1644,32.2394238114914,124.501153580961
Karnataka,BAGALKOT,Kharif     ,Horse-gram,437,112,33.6588746224667,132.025085946551
Karnataka,BAGALKOT,Kharif     ,Jowar,4339,9345,32.9024882644654,102.476566294785
Karnataka,BAGALKOT,Kharif     ,Maize,14493,52889,32.2996001963736,86.4954357469677
Karnataka,BAGALKOT,Kharif     ,Mesta,150,286,31.8224710684322,105.20183925638
Karnataka,BAGALKOT,Kharif     ,Moong(Green Gram),969,56,32.3235045856152,104.572418230719
Karnataka,BAGALKOT,Kharif     ,Niger seed,153,23,34.934843580689,124.264253392877
Karnataka,BAGALKOT,Kharif     ,Other Kharif pulses,133,45,32.1089768694036,120.551219559403
Karnataka,BAGALKOT,Kharif     ,Rice,93,210,31.9060534464442,79.7803497174243
Karnataka,BAGALKOT,Kharif     ,Sesamum,536,236,31.6140586840022,121.319653741391
Karnataka,BAGALKOT,Kharif     ,Small millets,67,39,31.3030956385897,88.4336687690657
Karnataka,BAGALKOT,Kharif     ,Soyabean,272,119,33.0713734887707,89.4128454545077
Karnataka,BAGALKOT,Kharif     ,Sunflower,11643,9155,30.2508587530467,109.341551542594
Karnataka,BAGALKOT,Rabi       ,Gram,28249,4448,34.4932519026318,117.952850269608
Karnataka,BAGALKOT,Rabi       ,Groundnut,14870,22871,31.6637082401811,73.2650753514061
Karnataka,BAGALKOT,Rabi       ,Horse-gram,2879,230,30.935456495717,113.470237062655
Karnataka,BAGALKOT,Rabi       ,Jowar,134368,10766,32.4724508513399,94.3732436453861
Karnataka,BAGALKOT,Rabi       ,Linseed,3523,264,30.5056374009013,69.2188247500963
Karnataka,BAGALKOT,Rabi       ,Maize,11898,32576,30.8259188222759,109.130323298539
Karnataka,BAGALKOT,Rabi       ,Other  Rabi pulses,571,76,30.5509623048247,139.84860779714
Karnataka,BAGALKOT,Rabi       ,Rapeseed &Mustard,65,10,33.7964428492813,83.218695415002
Karnataka,BAGALKOT,Rabi       ,Safflower,2767,343,32.2604251995823,132.738697508522
Karnataka,BAGALKOT,Rabi       ,Sunflower,88095,24320,34.4553665536119,60.802840553411
Karnataka,BAGALKOT,Rabi       ,Wheat,15300,18327,34.2550788026431,105.722811344481
Karnataka,BAGALKOT,Summer     ,Jowar,37,98,32.0710027001498,105.050246558397
Karnataka,BAGALKOT,Summer     ,Maize,1515,3310,31.1482235361236,72.4640716082566
Karnataka,BAGALKOT,Summer     ,Rice,2,7,33.4496435216744,87.9596815137099
Karnataka,BAGALKOT,Summer     ,Sunflower,3232,2693,33.4111721390884,100.73260367865
Karnataka,BAGALKOT,Whole Year ,Arecanut,6,8,32.4177256779321,80.5010309118081
Karnataka,BAGALKOT,Whole Year ,Banana,434,7423,31.1358533429764,113.750516468135
Karnataka,BAGALKOT,Whole Year ,Brinjal,1037,4377,33.0499348656856,97.627048855095
Karnataka,BAGALKOT,Whole Year ,Citrus Fruit,374,1368,32.8723021894396,73.5939649337889
Karnataka,BAGALKOT,Whole Year ,Coconut ,600,2867,30.9473149259452,102.786880350389
Karnataka,BAGALKOT,Whole Year ,Coriander,26,2,32.8378064832272,99.8524468671187
Karnataka,BAGALKOT,Whole Year ,Dry chillies,476,798,34.809008093972,127.365649004319
Karnataka,BAGALKOT,Whole Year ,Garlic,150,124,34.2516752877859,69.4652437440737
Karnataka,BAGALKOT,Whole Year ,Grapes,1829,78515,32.0374947884207,106.299614023021
Karnataka,BAGALKOT,Whole Year ,Mango,601,2073,33.1892616239351,129.650500749622
Karnataka,BAGALKOT,Whole Year ,Onion,4269,27894,34.9892617226553,139.580433703861
Karnataka,BAGALKOT,Whole Year ,Other Fresh Fruits,385,800,30.7006697393257,97.310306233659
Karnataka,BAGALKOT,Whole Year ,Pome Fruit,61,70,34.9614301556632,62.2285320242468
Karnataka,BAGALKOT,Whole Year ,Sannhamp,19,5,32.4602140631667,68.8413330001853
Karnataka,BAGALKOT,Whole Year ,Sugarcane,38744,2834124,34.8480479500368,88.6628060854652
Karnataka,BAGALKOT,Whole Year ,Sweet potato,42,133,34.1381533767884,95.678197153769
Karnataka,BAGALKOT,Whole Year ,Tomato,321,853,33.5596551195624,109.810423937116
Karnataka,BAGALKOT,Kharif     ,Arhar/Tur,3105,655,31.2450265957147,72.5377352937445
Karnataka,BAGALKOT,Kharif     ,Bajra,50947,32970,32.6923052204522,104.138690578784
Karnataka,BAGALKOT,Kharif     ,Castor seed,2,2,33.05942358986,98.5730254181132
Karnataka,BAGALKOT,Kharif     ,Cotton(lint),7315,12172,33.9450114311057,135.826994105202
Karnataka,BAGALKOT,Kharif     ,Groundnut,6413,3776,33.3491652571478,91.7310195303827
Karnataka,BAGALKOT,Kharif     ,Horse-gram,1710,1049,33.2936493873814,65.6602534478671
Karnataka,BAGALKOT,Kharif     ,Jowar,11225,20951,32.0547357020096,99.1076935359993
Karnataka,BAGALKOT,Kharif     ,Maize,37419,130280,32.042443636349,138.657052796021
Karnataka,BAGALKOT,Kharif     ,Mesta,120,229,32.7905466879696,123.044959209637
Karnataka,BAGALKOT,Kharif     ,Moong(Green Gram),37851,4315,31.3772224475111,87.3726810392394
Karnataka,BAGALKOT,Kharif     ,Niger seed,226,34,34.9708701006535,127.043225222044
Karnataka,BAGALKOT,Kharif     ,Other Kharif pulses,906,298.98,34.2390714141631,83.2968279773595
Karnataka,BAGALKOT,Kharif     ,Rice,64,178.75,33.0071350601518,102.759915991398
Karnataka,BAGALKOT,Kharif     ,Sesamum,948,581,34.1829780394172,119.842714532242
Karnataka,BAGALKOT,Kharif     ,Small millets,54,19,30.7434291487428,89.4735112109858
Karnataka,BAGALKOT,Kharif     ,Soyabean,9183,5156,30.4091563926565,120.089650354369
Karnataka,BAGALKOT,Kharif     ,Sunflower,51307,29116,33.5913931481986,87.9932451872139
Karnataka,BAGALKOT,Rabi       ,Gram,20960,10288,34.1406060974441,115.086180059027
Karnataka,BAGALKOT,Rabi       ,Groundnut,18828,25292,31.6445493585534,102.099615792301
Karnataka,BAGALKOT,Rabi       ,Horse-gram,1901,591,32.3995573859195,121.588298133944
Karnataka,BAGALKOT,Rabi       ,Jowar,144349,100053,33.9697537603718,95.3934490949366
Karnataka,BAGALKOT,Rabi       ,Linseed,3348,658,33.2059176902301,126.734904662411
Karnataka,BAGALKOT,Rabi       ,Maize,12094,42223,31.3509494395347,118.882966539562
Karnataka,BAGALKOT,Rabi       ,Other  Rabi pulses,694,92,33.2797236259281,82.7699920774368
Karnataka,BAGALKOT,Rabi       ,Rapeseed &Mustard,70,10,33.1106570975647,92.2735910006504
Karnataka,BAGALKOT,Rabi       ,Safflower,2857,943,34.5062897248441,70.8088138724698
Karnataka,BAGALKOT,Rabi       ,Sunflower,62717,35641,34.0704687030684,132.126832379058
Karnataka,BAGALKOT,Rabi       ,Wheat,21202,32903,32.9105774704159,94.1953629334912
Karnataka,BAGALKOT,Summer     ,Maize,1509,5691,32.88964201065,62.3107947600798
Karnataka,BAGALKOT,Summer     ,Sunflower,4087,3052,33.1581699389867,131.579381542182
Karnataka,BAGALKOT,Whole Year ,Arecanut,2,3,30.7486178145624,95.7193965361732
Karnataka,BAGALKOT,Whole Year ,Banana,191,7032,33.555213672471,95.30741584378
Karnataka,BAGALKOT,Whole Year ,Coconut ,452,21813.52,30.7020151290814,79.8989102104443
Karnataka,BAGALKOT,Whole Year ,Coriander,31,3,34.7396682865777,84.3802162689111
Karnataka,BAGALKOT,Whole Year ,Dry chillies,601,459,32.082712377208,74.3878936801078
Karnataka,BAGALKOT,Whole Year ,Garlic,150,124,33.8067839408309,125.255730893755
Karnataka,BAGALKOT,Whole Year ,Onion,6986,65436,33.7521157073211,94.240248304382
Karnataka,BAGALKOT,Whole Year ,Sweet potato,57,181,34.8606690682612,110.908347212455
