State_Name,District_Name,Season,Crop,Area,Production,Temperature,Rainfall
Maharashtra,BEED,Kharif,Arhar/Tur,53400.00,19200.00,31.9481865321165,118.854871648097
Maharashtra,BEED,Kharif,Arhar/Tur,44300.00,11200.00,31.515355883519,72.2953749662953
Maharashtra,BEED,Kharif,Arhar/Tur,49100.00,17200.00,34.7697062417329,120.212732623381
Maharashtra,BEED,Kharif,Arhar/Tur,44900.00,10100.00,32.1067573938302,68.3563630116071
Maharashtra,BEED,Kharif,Arhar/Tur,44300.00,23900.00,32.4350981338497,61.2768692153685
Maharashtra,BEED,Kharif,Arhar/Tur,52100.00,51600.00,33.9197543063014,115.61903105481
Maharashtra,BEED,Kharif,Arhar/Tur,53200.00,44800.00,31.5498969288426,80.9610435974228
Maharashtra,BEED,Kharif,Arhar/Tur,511.00,318.00,34.5273770483973,79.0336382992178
Maharashtra,BEED,Kharif,Arhar/Tur,47800.00,22600.00,34.8210926597987,65.900409018132
Maharashtra,BEED,Kharif,Arhar/Tur,56100.00,25600.00,33.4724764941429,128.834678881996
Maharashtra,BEED,Kharif,Arhar/Tur,62400.00,34100.00,32.6478186814691,77.0886070879848
Maharashtra,BEED,Kharif,Arhar/Tur,50200.00,28800.00,34.2991123230427,84.8204969486269
Maharashtra,BEED,Kharif,Arhar/Tur,50200.00,20300.00,32.4718867795244,115.980218531559
Maharashtra,BEED,Kharif,Arhar/Tur,56400.00,37700.00,33.8228049440828,77.1476091856946
Maharashtra,BEED,Kharif,Arhar/Tur,60600.00,10200.00,32.0301548652421,96.5101498822938
Maharashtra,BHANDARA,Kharif,Arhar/Tur,10200.00,2700.00,33.0151338346803,123.669346399528
Maharashtra,BHANDARA,Kharif,Arhar/Tur,10100.00,7600.00,32.3509046557245,111.32408184263
Maharashtra,BHANDARA,Kharif,Arhar/Tur,6100.00,5400.00,30.2643890423384,107.609216283916
Maharashtra,BHANDARA,Kharif,Arhar/Tur,5600.00,4300.00,30.2590200456928,112.577357043647
Maharashtra,BHANDARA,Kharif,Arhar/Tur,5700.00,6100.00,31.0989386427912,72.6366996980823
Maharashtra,BHANDARA,Kharif,Arhar/Tur,7100.00,6300.00,31.9719329946609,109.682176795248
Maharashtra,BHANDARA,Kharif,Arhar/Tur,7300.00,6900.00,33.3585070232764,117.958907945538
Maharashtra,BHANDARA,Kharif,Arhar/Tur,7200.00,4400.00,32.1960494497782,88.7372681379172
Maharashtra,BHANDARA,Kharif,Arhar/Tur,7300.00,5700.00,32.0090411352015,96.1580225536968
Maharashtra,BHANDARA,Kharif,Arhar/Tur,7900.00,4500.00,31.3924833797832,116.528366034973
Maharashtra,BHANDARA,Kharif,Arhar/Tur,87.00,74.00,32.1719692605948,134.658475051322
Maharashtra,BHANDARA,Kharif,Arhar/Tur,8100.00,4700.00,31.8163795691953,62.6859380124803
Maharashtra,BHANDARA,Kharif,Arhar/Tur,7700.00,5400.00,30.5339963618978,62.4152241280338
Maharashtra,BHANDARA,Kharif,Arhar/Tur,8800.00,8300.00,33.1519414817802,104.581710147807
Maharashtra,BHANDARA,Kharif,Arhar/Tur,9200.00,8000.00,31.9034270900077,109.851449087693
Maharashtra,BHANDARA,Kharif,Arhar/Tur,8900.00,9500.00,30.0910784397486,82.2161382115949
Maharashtra,BHANDARA,Kharif,Arhar/Tur,11300.00,7100.00,33.4843608838237,101.869675657216
Maharashtra,BHANDARA,Kharif,Arhar/Tur,11600.00,4000.00,31.7084844635586,100.830075042516
Maharashtra,BULDHANA,Kharif,Arhar/Tur,63000.00,29700.00,34.6105975668436,107.753340184631
Maharashtra,BULDHANA,Kharif,Arhar/Tur,61600.00,59200.00,34.2480050328299,131.651866136038
Maharashtra,BULDHANA,Kharif,Arhar/Tur,55700.00,42300.00,33.4827010597761,136.122664435795
Maharashtra,BULDHANA,Kharif,Arhar/Tur,59100.00,23900.00,34.1544802415079,64.6830988499995
Maharashtra,BULDHANA,Kharif,Arhar/Tur,58300.00,39200.00,32.5320633623125,60.2671490796532
Maharashtra,BULDHANA,Kharif,Arhar/Tur,57400.00,40900.00,34.5906064006478,100.627115490061
Maharashtra,BULDHANA,Kharif,Arhar/Tur,59500.00,41400.00,30.3524318291695,125.016960349171
Maharashtra,BULDHANA,Kharif,Arhar/Tur,61600.00,37900.00,33.9868520523857,101.67529954614
Maharashtra,BULDHANA,Kharif,Arhar/Tur,60800.00,31200.00,33.828252340627,81.37417670837
Maharashtra,BULDHANA,Kharif,Arhar/Tur,60300.00,48600.00,34.7078744204966,74.8445716534845
Maharashtra,BULDHANA,Kharif,Arhar/Tur,663.00,659.00,32.8487061133722,85.3500307410373
Maharashtra,BULDHANA,Kharif,Arhar/Tur,59600.00,30300.00,32.7287772292571,129.50208663696
Maharashtra,BULDHANA,Kharif,Arhar/Tur,62100.00,71700.00,32.2463018964618,92.4227774963767
Maharashtra,BULDHANA,Kharif,Arhar/Tur,76800.00,42500.00,33.2603662876087,134.373631867201
Maharashtra,BULDHANA,Kharif,Arhar/Tur,79500.00,44100.00,33.7032617823461,89.0388730794748
Maharashtra,BULDHANA,Kharif,Arhar/Tur,84100.00,43900.00,33.6724104973656,79.4387112044354
Maharashtra,BULDHANA,Kharif,Arhar/Tur,21100.00,14800.00,34.5325413717731,127.38335573752
Maharashtra,BULDHANA,Kharif,Arhar/Tur,69600.00,18500.00,30.5242789491369,63.530118857401
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,30300.00,9700.00,32.1181407866809,64.920023401482
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,25200.00,12200.00,32.6167803170664,129.509311669858
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,27400.00,21200.00,31.3420103563326,121.91890488889
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,26900.00,11400.00,33.3515887831691,60.4460355826761
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,27400.00,21700.00,31.4792306852711,114.357108523687
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,26800.00,9100.00,31.2661897428954,83.6082130911779
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,26400.00,17400.00,30.2477828332334,109.206092220081
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,25400.00,7500.00,30.4449140316446,76.1099635102111
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,23400.00,9000.00,31.9838339118249,113.234723315862
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,23400.00,10500.00,34.5200960814301,137.714038174067
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,326.00,215.00,34.1760419214089,129.095016342843
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,27900.00,16900.00,31.4726684513671,131.937950028092
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,31400.00,36600.00,32.706096781815,100.783354146588
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,39600.00,34100.00,31.512135998698,138.84359959486
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,34700.00,26000.00,30.2115049958722,60.4139135592649
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,34700.00,48400.00,34.1504484354869,92.1372409053466
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,32600.00,28500.00,34.9740438582315,62.8180459707086
Maharashtra,CHANDRAPUR,Kharif,Arhar/Tur,38200.00,19800.00,32.8064617719051,87.4270163354061
Maharashtra,DHULE,Kharif,Arhar/Tur,29400.00,18500.00,33.0720953045115,105.223817444691
Maharashtra,DHULE,Kharif,Arhar/Tur,27000.00,10000.00,33.2522701235144,101.903443793278
Maharashtra,DHULE,Kharif,Arhar/Tur,6900.00,2500.00,32.3311967489615,94.9271523847541
Maharashtra,DHULE,Kharif,Arhar/Tur,6900.00,2000.00,32.5179905485171,73.3963736364144
Maharashtra,DHULE,Kharif,Arhar/Tur,7300.00,1700.00,34.2085853927323,120.449785082706
Maharashtra,DHULE,Kharif,Arhar/Tur,9200.00,2700.00,33.0916391262067,109.337773483558
Maharashtra,DHULE,Kharif,Arhar/Tur,9500.00,3800.00,32.052202770033,138.308732267075
Maharashtra,DHULE,Kharif,Arhar/Tur,9000.00,3700.00,30.1863692992335,128.507383910126
Maharashtra,DHULE,Kharif,Arhar/Tur,8800.00,4500.00,31.1393233298183,108.826861057623
Maharashtra,DHULE,Kharif,Arhar/Tur,8600.00,5500.00,31.4419395002634,102.10898638752
Maharashtra,DHULE,Kharif,Arhar/Tur,97.00,77.00,30.7077574999323,83.9670219328178
Maharashtra,DHULE,Kharif,Arhar/Tur,7900.00,3700.00,34.3973397008137,132.518366536246
Maharashtra,DHULE,Kharif,Arhar/Tur,7200.00,4300.00,33.2085513773394,112.165975862221
Maharashtra,DHULE,Kharif,Arhar/Tur,9200.00,8200.00,34.9428298009892,106.302507083468
Maharashtra,DHULE,Kharif,Arhar/Tur,7500.00,4400.00,32.4825781065697,84.4710708652788
Maharashtra,DHULE,Kharif,Arhar/Tur,8200.00,4000.00,34.0474814442097,92.4182392918547
Maharashtra,DHULE,Kharif,Arhar/Tur,9000.00,7500.00,33.115153006072,126.209641896703
Maharashtra,DHULE,Kharif,Arhar/Tur,11600.00,5200.00,34.3493624542256,84.4046007153589
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,2100.00,600.00,33.6451703248651,101.613096679005
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,1800.00,1300.00,34.9733481416417,83.8403864819185
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,1800.00,1700.00,34.3543494793946,68.4661323410613
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,1600.00,1200.00,30.0846447202108,91.2232502250055
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,1500.00,1600.00,33.6569540769926,68.540178986392
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,1700.00,1500.00,30.2664062230071,98.536546090277
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,2300.00,2200.00,34.3550448455743,82.8336296656247
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,2000.00,1200.00,32.6345796318805,107.931689165517
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,2000.00,1600.00,33.2582952893009,130.306091809251
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,2100.00,1200.00,31.7805644070684,94.726015411952
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,34.00,29.00,33.2812874620504,111.50056668825
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,4000.00,2300.00,34.5513093447199,130.901359764603
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,5000.00,3500.00,33.0352385104716,135.284684913998
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,6800.00,6400.00,33.0418749125772,81.0754711975054
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,6700.00,5800.00,32.3043852700629,96.3865042003771
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,5800.00,6200.00,30.6423357351782,118.133356901382
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,4100.00,2600.00,31.6519912720313,138.920764717953
Maharashtra,GADCHIROLI,Kharif,Arhar/Tur,4600.00,1600.00,33.4157200933936,68.2736929152798
Maharashtra,GONDIA,Kharif,Arhar/Tur,4000.00,3800.00,33.1024404005386,122.73217914224
Maharashtra,GONDIA,Kharif,Arhar/Tur,3900.00,3000.00,34.7391928242844,61.8953347024264
Maharashtra,GONDIA,Kharif,Arhar/Tur,4000.00,4300.00,30.3848276101949,104.065777986326
Maharashtra,GONDIA,Kharif,Arhar/Tur,4100.00,3600.00,32.7788023645475,130.517090705809
Maharashtra,GONDIA,Kharif,Arhar/Tur,4400.00,4200.00,30.2172039263456,109.841104757469
Maharashtra,GONDIA,Kharif,Arhar/Tur,4500.00,2800.00,30.7892064635617,138.076108712255
Maharashtra,GONDIA,Kharif,Arhar/Tur,5000.00,3900.00,32.2365293086592,84.9667748680727
Maharashtra,GONDIA,Kharif,Arhar/Tur,5100.00,2900.00,30.6470955409219,108.488105956579
Maharashtra,GONDIA,Kharif,Arhar/Tur,53.00,45.00,34.9012809130133,65.3608852264846
Maharashtra,GONDIA,Kharif,Arhar/Tur,5400.00,3200.00,32.8106964805188,65.1466789294841
Maharashtra,GONDIA,Kharif,Arhar/Tur,5400.00,3800.00,30.8669098235823,128.660374299777
Maharashtra,GONDIA,Kharif,Arhar/Tur,5300.00,5000.00,30.4921226181304,130.192944554191
Maharashtra,GONDIA,Kharif,Arhar/Tur,6300.00,5500.00,31.1563843072291,69.4260916880858
Maharashtra,GONDIA,Kharif,Arhar/Tur,6200.00,6600.00,31.5454394129444,97.7998649044428
Maharashtra,GONDIA,Kharif,Arhar/Tur,6000.00,3800.00,32.7685168601499,102.626354462147
Maharashtra,GONDIA,Kharif,Arhar/Tur,6500.00,2200.00,32.8067106992953,116.644108718411
Maharashtra,HINGOLI,Kharif,Arhar/Tur,26000.00,13400.00,34.6758009969899,64.0326635176392
Maharashtra,HINGOLI,Kharif,Arhar/Tur,26600.00,12200.00,32.9104360025168,97.7717748744813
Maharashtra,HINGOLI,Kharif,Arhar/Tur,24700.00,19200.00,31.2132472571016,131.656648905868
Maharashtra,HINGOLI,Kharif,Arhar/Tur,27000.00,18400.00,33.5566408684376,82.4653059110198
Maharashtra,HINGOLI,Kharif,Arhar/Tur,25500.00,22500.00,30.3547782509948,121.556808050153
Maharashtra,HINGOLI,Kharif,Arhar/Tur,24500.00,17300.00,31.3079305822747,105.368568050994
Maharashtra,HINGOLI,Kharif,Arhar/Tur,21900.00,19800.00,30.0265569170067,99.1904785761588
Maharashtra,HINGOLI,Kharif,Arhar/Tur,26000.00,29600.00,31.7174963156501,80.713952300305
Maharashtra,HINGOLI,Kharif,Arhar/Tur,283.00,398.00,31.7918964258376,102.029949306052
Maharashtra,HINGOLI,Kharif,Arhar/Tur,30300.00,22200.00,31.0499189994414,63.4767926678706
Maharashtra,HINGOLI,Kharif,Arhar/Tur,26000.00,22800.00,30.1254955411715,111.585865870953
Maharashtra,HINGOLI,Kharif,Arhar/Tur,29100.00,22300.00,32.7545997390418,101.181749450318
Maharashtra,HINGOLI,Kharif,Arhar/Tur,33500.00,26800.00,32.6648478495574,128.249584023899
Maharashtra,HINGOLI,Kharif,Arhar/Tur,38900.00,50700.00,32.2394238114914,124.501153580961
Maharashtra,HINGOLI,Kharif,Arhar/Tur,38900.00,33200.00,33.6588746224667,132.025085946551
Maharashtra,HINGOLI,Kharif,Arhar/Tur,41100.00,18500.00,32.9024882644654,102.476566294785
Maharashtra,JALGAON,Kharif,Arhar/Tur,24100.00,7300.00,32.2996001963736,86.4954357469677
Maharashtra,JALGAON,Kharif,Arhar/Tur,24400.00,13900.00,31.8224710684322,105.20183925638
Maharashtra,JALGAON,Kharif,Arhar/Tur,25100.00,14000.00,32.3235045856152,104.572418230719
Maharashtra,JALGAON,Kharif,Arhar/Tur,25700.00,8500.00,34.934843580689,124.264253392877
Maharashtra,JALGAON,Kharif,Arhar/Tur,28400.00,18000.00,32.1089768694036,120.551219559403
Maharashtra,JALGAON,Kharif,Arhar/Tur,24900.00,18200.00,31.9060534464442,79.7803497174243
Maharashtra,JALGAON,Kharif,Arhar/Tur,25800.00,18300.00,31.6140586840022,121.319653741391
Maharashtra,JALGAON,Kharif,Arhar/Tur,25900.00,18400.00,31.3030956385897,88.4336687690657
Maharashtra,JALGAON,Kharif,Arhar/Tur,29300.00,20400.00,33.0713734887707,89.4128454545077
Maharashtra,JALGAON,Kharif,Arhar/Tur,31100.00,23800.00,30.2508587530467,109.341551542594
Maharashtra,JALGAON,Kharif,Arhar/Tur,299.00,232.00,34.4932519026318,117.952850269608
Maharashtra,JALGAON,Kharif,Arhar/Tur,13800.00,8500.00,31.6637082401811,73.2650753514061
Maharashtra,JALGAON,Kharif,Arhar/Tur,14800.00,10700.00,30.935456495717,113.470237062655
Maharashtra,JALGAON,Kharif,Arhar/Tur,16000.00,14300.00,32.4724508513399,94.3732436453861
Maharashtra,JALGAON,Kharif,Arhar/Tur,16900.00,13300.00,30.5056374009013,69.2188247500963
Maharashtra,JALGAON,Kharif,Arhar/Tur,18300.00,11500.00,30.8259188222759,109.130323298539
Maharashtra,JALGAON,Kharif,Arhar/Tur,18400.00,20400.00,30.5509623048247,139.84860779714
Maharashtra,JALGAON,Kharif,Arhar/Tur,15600.00,8200.00,33.7964428492813,83.218695415002
Maharashtra,JALNA,Kharif,Arhar/Tur,37700.00,5600.00,32.2604251995823,132.738697508522
Maharashtra,JALNA,Kharif,Arhar/Tur,46100.00,26000.00,34.4553665536119,60.802840553411
Maharashtra,JALNA,Kharif,Arhar/Tur,47200.00,22200.00,34.2550788026431,105.722811344481
Maharashtra,JALNA,Kharif,Arhar/Tur,45500.00,18300.00,32.0710027001498,105.050246558397
Maharashtra,JALNA,Kharif,Arhar/Tur,42100.00,23400.00,31.1482235361236,72.4640716082566
Maharashtra,JALNA,Kharif,Arhar/Tur,48000.00,30300.00,33.4496435216744,87.9596815137099
Maharashtra,JALNA,Kharif,Arhar/Tur,47900.00,19100.00,33.4111721390884,100.73260367865
Maharashtra,JALNA,Kharif,Arhar/Tur,47400.00,21300.00,32.4177256779321,80.5010309118081
Maharashtra,JALNA,Kharif,Arhar/Tur,57700.00,33800.00,31.1358533429764,113.750516468135
Maharashtra,JALNA,Kharif,Arhar/Tur,55400.00,48600.00,33.0499348656856,97.627048855095
Maharashtra,JALNA,Kharif,Arhar/Tur,494.00,450.00,32.8723021894396,73.5939649337889
Maharashtra,JALNA,Kharif,Arhar/Tur,34500.00,23200.00,30.9473149259452,102.786880350389
Maharashtra,JALNA,Kharif,Arhar/Tur,47700.00,40600.00,32.8378064832272,99.8524468671187
Maharashtra,JALNA,Kharif,Arhar/Tur,53100.00,54000.00,34.809008093972,127.365649004319
Maharashtra,JALNA,Kharif,Arhar/Tur,52700.00,27700.00,34.2516752877859,69.4652437440737
Maharashtra,JALNA,Kharif,Arhar/Tur,46400.00,10800.00,32.0374947884207,106.299614023021
Maharashtra,JALNA,Kharif,Arhar/Tur,44200.00,47500.00,33.1892616239351,129.650500749622
Maharashtra,JALNA,Kharif,Arhar/Tur,47200.00,11900.00,34.9892617226553,139.580433703861
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,3700.00,900.00,30.7006697393257,97.310306233659
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,3500.00,1300.00,34.9614301556632,62.2285320242468
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,2000.00,800.00,32.4602140631667,68.8413330001853
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,2000.00,900.00,34.8480479500368,88.6628060854652
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,2400.00,800.00,34.1381533767884,95.678197153769
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,2600.00,1000.00,33.5596551195624,109.810423937116
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,2800.00,800.00,31.2450265957147,72.5377352937445
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,3200.00,1400.00,32.6923052204522,104.138690578784
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,3100.00,1100.00,33.05942358986,98.5730254181132
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,2800.00,1400.00,33.9450114311057,135.826994105202
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,28.00,13.00,33.3491652571478,91.7310195303827
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,2400.00,1100.00,33.2936493873814,65.6602534478671
Maharashtra,KOLHAPUR,Kharif,Arhar/Tur,2700.00,2700.00,32.0547357020096,99.1076935359993
